Product_ID,Product_Name,Year,Month,Quantity_Sold,Unit_Price,Revenue,Brand,timestamp
P16364,Digital Camera,2012,February,194,357.96,69444.24,Sony,2012-02-21
P04124,Soundbar,2012,February,18,1553.68,27966.24,Bose,2012-02-21
P00758,Monitor,2012,February,277,2658.41,736379.57,Acer,2012-02-22
P09020,Laptop,2012,February,478,1597.33,763523.74,Lenovo,2012-02-22
P00452,Laptop,2012,February,278,2513.04,698625.12,Acer,2012-02-22
P15140,Vacuum Cleaner,2012,February,181,916.19,165830.39,Samsung,2012-02-22
P14222,Refrigerator,2012,February,453,429.9,194744.7,Samsung,2012-02-24
P11468,Digital Camera,2012,February,367,1964.66,721030.22,Panasonic,2012-02-24
P09632,Laptop,2012,February,107,1116.8,119497.6,Microsoft,2012-02-25
P07490,Soundbar,2012,February,44,508.76,22385.44,JBL,2012-02-25
P10550,Gaming Console,2012,February,294,2297.72,675529.68,Nintendo,2012-02-27
P01676,Laptop,2012,February,304,970.98,295177.92,Apple,2012-02-28
P09326,Tablet,2012,February,337,1165.19,392669.03,Lenovo,2012-02-28
P05042,Monitor,2012,February,475,1325.39,629560.25,Dell,2012-02-28
P02594,Tablet,2012,February,128,198.02,25346.56,Apple,2012-02-28
P05654,Smartphone,2012,February,375,2810.6,1053975.0,Google,2012-02-29
P11774,Coffee Maker,2012,February,392,2725.29,1068313.68,Panasonic,2012-02-29
P04430,Digital Camera,2012,February,199,1077.28,214378.72,Canon,2012-02-29
P15446,Smart TV,2012,February,201,2340.98,470536.98,Sony,2012-02-29
P08409,Headphones,2012,March,84,1711.63,143776.92,LG,2012-03-01
P05961,Smart Speaker,2012,March,131,1963.07,257162.17,Google,2012-03-01
P01983,Smartwatch,2012,March,187,1263.01,236182.87,Apple,2012-03-02
P08715,Smartphone,2012,March,237,2449.58,580550.46,LG,2012-03-02
P00453,Laptop,2012,March,154,1600.79,246521.66,Acer,2012-03-04
P08103,Refrigerator,2012,March,274,1439.54,394433.96,LG,2012-03-04
P12999,Coffee Maker,2012,March,45,2030.85,91388.25,Philips,2012-03-05
P05043,Monitor,2012,March,442,311.47,137669.74,Dell,2012-03-05
P03513,Headphones,2012,March,26,2600.4,67610.4,Bose,2012-03-06
P04125,Soundbar,2012,March,187,1373.03,256756.61,Bose,2012-03-06
P01371,Smartphone,2012,March,260,2496.71,649144.6,Apple,2012-03-06
P16059,Gaming Console,2012,March,447,2933.1,1311095.7,Sony,2012-03-07
P11775,Coffee Maker,2012,March,483,1032.72,498803.76,Panasonic,2012-03-07
P06267,Laptop,2012,March,273,1853.35,505964.55,HP,2012-03-07
P12693,Vacuum Cleaner,2012,March,276,293.17,80914.92,Philips,2012-03-08
P02595,Tablet,2012,March,193,2175.35,419842.55,Apple,2012-03-08
P00759,Monitor,2012,March,26,675.53,17563.78,Acer,2012-03-09
P04737,Laptop,2012,March,463,1582.37,732637.31,Dell,2012-03-10
P10551,Gaming Console,2012,March,426,979.47,417254.22,Nintendo,2012-03-11
P06879,Headphones,2012,March,71,2859.1,202996.1,JBL,2012-03-11
P09939,Gaming Console,2012,March,95,1902.65,180751.75,Microsoft,2012-03-11
P03207,Vacuum Cleaner,2012,March,359,2157.96,774707.64,Beko,2012-03-11
P12387,Soundbar,2012,March,100,512.25,51225.0,Panasonic,2012-03-12
P06573,Monitor,2012,March,76,571.01,43396.76,HP,2012-03-13
P09021,Laptop,2012,March,179,2221.9,397720.1,Lenovo,2012-03-13
P02901,Refrigerator,2012,March,226,2145.74,484937.24,Beko,2012-03-13
P07491,Soundbar,2012,March,342,2228.15,762027.3,JBL,2012-03-14
P13611,Smartphone,2012,March,94,450.07,42306.58,Samsung,2012-03-14
P03819,Smart Speaker,2012,March,40,916.22,36648.8,Bose,2012-03-15
P12081,Headphones,2012,March,113,596.2,67370.6,Panasonic,2012-03-15
P02289,Headphones,2012,March,446,1236.56,551505.76,Apple,2012-03-15
P16671,Soundbar,2012,March,183,1623.53,297105.99,Sony,2012-03-15
P16365,Digital Camera,2012,March,314,2667.84,837701.76,Sony,2012-03-15
P05349,Vacuum Cleaner,2012,March,330,687.02,226716.6,Dyson,2012-03-17
P11163,Smart TV,2012,March,56,2116.57,118527.92,Panasonic,2012-03-17
P13305,Headphones,2012,March,336,899.21,302134.56,Philips,2012-03-18
P10245,Coffee Maker,2012,March,46,609.08,28017.68,Nestle,2012-03-19
P15447,Smart TV,2012,March,471,1975.27,930352.17,Sony,2012-03-20
P14529,Smartwatch,2012,March,477,1898.86,905756.22,Samsung,2012-03-21
P11469,Digital Camera,2012,March,90,1957.98,176218.2,Panasonic,2012-03-22
P07185,Smart Speaker,2012,March,200,2163.61,432722.0,JBL,2012-03-22
P01677,Laptop,2012,March,166,100.59,16697.94,Apple,2012-03-22
P00147,Gaming Console,2012,March,424,2191.97,929395.28,AMD,2012-03-23
P09327,Tablet,2012,March,398,85.69,34104.62,Lenovo,2012-03-23
P13917,Smart TV,2012,March,249,960.89,239261.61,Samsung,2012-03-24
P14223,Refrigerator,2012,March,387,643.04,248856.48,Samsung,2012-03-25
P15141,Vacuum Cleaner,2012,March,248,846.87,210023.76,Samsung,2012-03-25
P04431,Digital Camera,2012,March,410,1123.5,460635.0,Canon,2012-03-26
P05655,Smartphone,2012,March,228,2140.73,488086.44,Google,2012-03-26
P10857,Gaming Console,2012,March,155,1939.2,300576.0,Nvidia,2012-03-26
P09633,Laptop,2012,March,382,2942.86,1124172.52,Microsoft,2012-03-26
P15753,Headphones,2012,March,186,1947.78,362287.08,Sony,2012-03-28
P07797,Smart TV,2012,March,238,532.19,126661.22,LG,2012-03-31
P14835,Headphones,2012,March,283,1616.91,457585.53,Samsung,2012-03-31
P01065,Smart Speaker,2012,March,67,2097.74,140548.58,Amazon,2012-03-31
P13306,Headphones,2012,April,166,2487.91,412993.06,Philips,2012-04-01
P01984,Smartwatch,2012,April,194,1024.34,198721.96,Apple,2012-04-02
P02902,Refrigerator,2012,April,291,1575.95,458601.45,Beko,2012-04-02
P15754,Headphones,2012,April,2,696.11,1392.22,Sony,2012-04-03
P08104,Refrigerator,2012,April,423,1663.46,703643.58,LG,2012-04-03
P11470,Digital Camera,2012,April,266,2536.65,674748.9,Panasonic,2012-04-03
P14836,Headphones,2012,April,252,1715.95,432419.4,Samsung,2012-04-03
P03208,Vacuum Cleaner,2012,April,186,2913.14,541844.04,Beko,2012-04-04
P11164,Smart TV,2012,April,190,2044.98,388546.2,Panasonic,2012-04-05
P07798,Smart TV,2012,April,103,1708.09,175933.27,LG,2012-04-05
P12388,Soundbar,2012,April,366,494.37,180939.42,Panasonic,2012-04-07
P07186,Smart Speaker,2012,April,346,1939.83,671181.18,JBL,2012-04-07
P02596,Tablet,2012,April,78,593.69,46307.82,Apple,2012-04-07
P08410,Headphones,2012,April,189,198.14,37448.46,LG,2012-04-09
P04432,Digital Camera,2012,April,317,1390.1,440661.7,Canon,2012-04-09
P06574,Monitor,2012,April,401,1469.15,589129.15,HP,2012-04-10
P00760,Monitor,2012,April,472,1262.53,595914.16,Acer,2012-04-10
P16060,Gaming Console,2012,April,199,978.1,194641.9,Sony,2012-04-11
P13918,Smart TV,2012,April,227,2801.56,635954.12,Samsung,2012-04-11
P08716,Smartphone,2012,April,420,1806.17,758591.4,LG,2012-04-12
P00148,Gaming Console,2012,April,370,1573.09,582043.3,AMD,2012-04-13
P00454,Laptop,2012,April,98,853.31,83624.38,Acer,2012-04-13
P16672,Soundbar,2012,April,388,2291.18,888977.84,Sony,2012-04-14
P09328,Tablet,2012,April,152,77.21,11735.92,Lenovo,2012-04-14
P02290,Headphones,2012,April,447,2131.62,952834.14,Apple,2012-04-14
P10858,Gaming Console,2012,April,483,2157.78,1042207.74,Nvidia,2012-04-15
P05656,Smartphone,2012,April,496,2421.87,1201247.52,Google,2012-04-16
P13000,Coffee Maker,2012,April,169,1964.87,332063.03,Philips,2012-04-17
P15142,Vacuum Cleaner,2012,April,424,1062.56,450525.44,Samsung,2012-04-17
P04126,Soundbar,2012,April,300,1083.3,324990.0,Bose,2012-04-19
P05350,Vacuum Cleaner,2012,April,71,971.6,68983.6,Dyson,2012-04-19
P13612,Smartphone,2012,April,339,2791.11,946186.29,Samsung,2012-04-20
P14530,Smartwatch,2012,April,432,1181.97,510611.04,Samsung,2012-04-20
P10552,Gaming Console,2012,April,169,1821.05,307757.45,Nintendo,2012-04-20
P12694,Vacuum Cleaner,2012,April,486,1220.75,593284.5,Philips,2012-04-21
P11776,Coffee Maker,2012,April,97,1322.54,128286.38,Panasonic,2012-04-21
P14224,Refrigerator,2012,April,396,1051.59,416429.64,Samsung,2012-04-22
P03820,Smart Speaker,2012,April,211,2564.67,541145.37,Bose,2012-04-23
P01678,Laptop,2012,April,114,2133.17,243181.38,Apple,2012-04-24
P09940,Gaming Console,2012,April,386,1781.53,687670.58,Microsoft,2012-04-24
P01066,Smart Speaker,2012,April,303,950.67,288053.01,Amazon,2012-04-25
P05962,Smart Speaker,2012,April,320,93.99,30076.8,Google,2012-04-26
P15448,Smart TV,2012,April,180,1164.07,209532.6,Sony,2012-04-26
P06880,Headphones,2012,April,286,2087.88,597133.68,JBL,2012-04-26
P04738,Laptop,2012,April,175,2837.59,496578.25,Dell,2012-04-26
P09022,Laptop,2012,April,54,537.19,29008.26,Lenovo,2012-04-27
P09634,Laptop,2012,April,184,984.19,181090.96,Microsoft,2012-04-27
P05044,Monitor,2012,April,28,1466.7,41067.6,Dell,2012-04-27
P16366,Digital Camera,2012,April,59,1087.14,64141.26,Sony,2012-04-28
P01372,Smartphone,2012,April,59,1097.37,64744.83,Apple,2012-04-29
P06268,Laptop,2012,April,22,1159.63,25511.86,HP,2012-04-29
P03514,Headphones,2012,April,435,2147.81,934297.35,Bose,2012-04-29
P07492,Soundbar,2012,April,275,1257.65,345853.75,JBL,2012-04-30
P12082,Headphones,2012,April,253,2517.21,636854.13,Panasonic,2012-04-30
P10246,Coffee Maker,2012,April,94,569.03,53488.82,Nestle,2012-04-30
P16367,Digital Camera,2012,May,419,1221.35,511745.65,Sony,2012-05-02
P14225,Refrigerator,2012,May,331,1604.48,531082.88,Samsung,2012-05-03
P13613,Smartphone,2012,May,6,82.86,497.16,Samsung,2012-05-04
P10247,Coffee Maker,2012,May,71,774.28,54973.88,Nestle,2012-05-04
P01679,Laptop,2012,May,416,441.3,183580.8,Apple,2012-05-04
P14531,Smartwatch,2012,May,119,2410.39,286836.41,Samsung,2012-05-05
P06881,Headphones,2012,May,69,571.44,39429.36,JBL,2012-05-06
P06575,Monitor,2012,May,425,71.39,30340.75,HP,2012-05-07
P15143,Vacuum Cleaner,2012,May,160,1804.21,288673.6,Samsung,2012-05-07
P06269,Laptop,2012,May,477,1287.2,613994.4,HP,2012-05-11
P00455,Laptop,2012,May,326,2747.18,895580.68,Acer,2012-05-11
P11777,Coffee Maker,2012,May,203,1784.72,362298.16,Panasonic,2012-05-12
P04433,Digital Camera,2012,May,306,366.99,112298.94,Canon,2012-05-13
P03821,Smart Speaker,2012,May,253,2052.76,519348.28,Bose,2012-05-13
P09635,Laptop,2012,May,13,355.43,4620.59,Microsoft,2012-05-14
P09941,Gaming Console,2012,May,377,1620.28,610845.56,Microsoft,2012-05-14
P13001,Coffee Maker,2012,May,404,2118.53,855886.12,Philips,2012-05-15
P08105,Refrigerator,2012,May,198,2777.57,549958.86,LG,2012-05-15
P12083,Headphones,2012,May,185,195.32,36134.2,Panasonic,2012-05-16
P13919,Smart TV,2012,May,51,2944.11,150149.61,Samsung,2012-05-17
P01985,Smartwatch,2012,May,352,2559.19,900834.88,Apple,2012-05-17
P13307,Headphones,2012,May,377,352.36,132839.72,Philips,2012-05-17
P01373,Smartphone,2012,May,107,1215.86,130097.02,Apple,2012-05-17
P15449,Smart TV,2012,May,295,2558.7,754816.5,Sony,2012-05-17
P05963,Smart Speaker,2012,May,329,792.41,260702.89,Google,2012-05-17
P16673,Soundbar,2012,May,122,1044.73,127457.06,Sony,2012-05-18
P10859,Gaming Console,2012,May,155,2498.92,387332.6,Nvidia,2012-05-18
P05657,Smartphone,2012,May,193,1135.31,219114.83,Google,2012-05-18
P05045,Monitor,2012,May,305,2499.04,762207.2,Dell,2012-05-20
P07493,Soundbar,2012,May,483,2865.0,1383795.0,JBL,2012-05-20
P14837,Headphones,2012,May,262,234.84,61528.08,Samsung,2012-05-21
P10553,Gaming Console,2012,May,119,636.05,75689.95,Nintendo,2012-05-21
P09023,Laptop,2012,May,149,710.53,105868.97,Lenovo,2012-05-21
P02597,Tablet,2012,May,49,114.45,5608.05,Apple,2012-05-21
P11165,Smart TV,2012,May,32,868.68,27797.76,Panasonic,2012-05-22
P08411,Headphones,2012,May,283,2723.57,770770.31,LG,2012-05-22
P11471,Digital Camera,2012,May,446,2151.9,959747.4,Panasonic,2012-05-22
P12695,Vacuum Cleaner,2012,May,423,915.5,387256.5,Philips,2012-05-22
P04127,Soundbar,2012,May,219,443.87,97207.53,Bose,2012-05-23
P09329,Tablet,2012,May,29,1287.53,37338.37,Lenovo,2012-05-24
P15755,Headphones,2012,May,477,987.24,470913.48,Sony,2012-05-24
P07799,Smart TV,2012,May,142,1484.31,210772.02,LG,2012-05-24
P05351,Vacuum Cleaner,2012,May,79,1786.84,141160.36,Dyson,2012-05-24
P03209,Vacuum Cleaner,2012,May,165,1042.36,171989.4,Beko,2012-05-25
P03515,Headphones,2012,May,309,2586.26,799154.34,Bose,2012-05-27
P12389,Soundbar,2012,May,145,288.24,41794.8,Panasonic,2012-05-27
P04739,Laptop,2012,May,295,1942.94,573167.3,Dell,2012-05-28
P08717,Smartphone,2012,May,248,968.56,240202.88,LG,2012-05-28
P16061,Gaming Console,2012,May,410,307.89,126234.9,Sony,2012-05-28
P02291,Headphones,2012,May,415,468.88,194585.2,Apple,2012-05-29
P00761,Monitor,2012,May,170,2705.07,459861.9,Acer,2012-05-29
P00149,Gaming Console,2012,May,147,2395.8,352182.6,AMD,2012-05-30
P07187,Smart Speaker,2012,May,159,931.54,148114.86,JBL,2012-05-30
P01067,Smart Speaker,2012,May,21,147.91,3106.11,Amazon,2012-05-31
P02903,Refrigerator,2012,May,490,2954.5,1447705.0,Beko,2012-05-31
P05046,Monitor,2012,June,348,1775.73,617954.04,Dell,2012-06-01
P04740,Laptop,2012,June,6,1702.71,10216.26,Dell,2012-06-02
P09636,Laptop,2012,June,247,1146.71,283237.37,Microsoft,2012-06-02
P13002,Coffee Maker,2012,June,429,1226.21,526044.09,Philips,2012-06-02
P13614,Smartphone,2012,June,341,139.97,47729.77,Samsung,2012-06-03
P14226,Refrigerator,2012,June,145,1498.22,217241.9,Samsung,2012-06-04
P12084,Headphones,2012,June,15,1712.12,25681.8,Panasonic,2012-06-05
P09942,Gaming Console,2012,June,407,1243.94,506283.58,Microsoft,2012-06-05
P02598,Tablet,2012,June,58,446.58,25901.64,Apple,2012-06-05
P07800,Smart TV,2012,June,125,2224.88,278110.0,LG,2012-06-05
P08412,Headphones,2012,June,232,1348.86,312935.52,LG,2012-06-06
P08718,Smartphone,2012,June,388,2316.41,898767.08,LG,2012-06-06
P03516,Headphones,2012,June,78,824.13,64282.14,Bose,2012-06-06
P02904,Refrigerator,2012,June,247,891.94,220309.18,Beko,2012-06-06
P13308,Headphones,2012,June,390,1068.17,416586.3,Philips,2012-06-09
P16674,Soundbar,2012,June,480,2451.92,1176921.6,Sony,2012-06-09
P15450,Smart TV,2012,June,187,203.13,37985.31,Sony,2012-06-10
P01680,Laptop,2012,June,442,1712.02,756712.84,Apple,2012-06-11
P16062,Gaming Console,2012,June,145,197.91,28696.95,Sony,2012-06-11
P07494,Soundbar,2012,June,438,738.13,323300.94,JBL,2012-06-11
P10248,Coffee Maker,2012,June,367,2451.83,899821.61,Nestle,2012-06-14
P16368,Digital Camera,2012,June,320,2571.3,822816.0,Sony,2012-06-14
P15756,Headphones,2012,June,390,2743.61,1070007.9,Sony,2012-06-14
P01986,Smartwatch,2012,June,423,2806.58,1187183.34,Apple,2012-06-14
P06576,Monitor,2012,June,479,1993.56,954915.24,HP,2012-06-15
P15144,Vacuum Cleaner,2012,June,47,2503.67,117672.49,Samsung,2012-06-15
P12390,Soundbar,2012,June,88,2088.94,183826.72,Panasonic,2012-06-15
P07188,Smart Speaker,2012,June,495,390.4,193248.0,JBL,2012-06-16
P09024,Laptop,2012,June,176,388.47,68370.72,Lenovo,2012-06-16
P00762,Monitor,2012,June,49,748.77,36689.73,Acer,2012-06-16
P01374,Smartphone,2012,June,450,2902.81,1306264.5,Apple,2012-06-16
P11472,Digital Camera,2012,June,138,2847.78,392993.64,Panasonic,2012-06-17
P04434,Digital Camera,2012,June,150,2220.37,333055.5,Canon,2012-06-17
P05964,Smart Speaker,2012,June,232,1487.95,345204.4,Google,2012-06-17
P09330,Tablet,2012,June,123,357.62,43987.26,Lenovo,2012-06-18
P00150,Gaming Console,2012,June,92,2244.93,206533.56,AMD,2012-06-19
P10860,Gaming Console,2012,June,345,1080.01,372603.45,Nvidia,2012-06-19
P06882,Headphones,2012,June,243,1643.34,399331.62,JBL,2012-06-19
P04128,Soundbar,2012,June,252,988.65,249139.8,Bose,2012-06-20
P00456,Laptop,2012,June,42,1750.72,73530.24,Acer,2012-06-21
P01068,Smart Speaker,2012,June,437,1976.83,863874.71,Amazon,2012-06-21
P08106,Refrigerator,2012,June,193,379.07,73160.51,LG,2012-06-22
P06270,Laptop,2012,June,234,2777.07,649834.38,HP,2012-06-22
P05352,Vacuum Cleaner,2012,June,180,1985.91,357463.8,Dyson,2012-06-23
P13920,Smart TV,2012,June,238,1100.02,261804.76,Samsung,2012-06-24
P14532,Smartwatch,2012,June,342,2620.64,896258.88,Samsung,2012-06-24
P14838,Headphones,2012,June,43,1960.55,84303.65,Samsung,2012-06-26
P12696,Vacuum Cleaner,2012,June,15,1006.68,15100.2,Philips,2012-06-26
P11166,Smart TV,2012,June,85,2887.28,245418.8,Panasonic,2012-06-27
P10554,Gaming Console,2012,June,343,413.58,141857.94,Nintendo,2012-06-27
P03822,Smart Speaker,2012,June,403,827.64,333538.92,Bose,2012-06-27
P02292,Headphones,2012,June,24,460.78,11058.72,Apple,2012-06-28
P03210,Vacuum Cleaner,2012,June,455,2938.83,1337167.65,Beko,2012-06-30
P11778,Coffee Maker,2012,June,132,84.67,11176.44,Panasonic,2012-06-30
P05658,Smartphone,2012,June,232,794.71,184372.72,Google,2012-06-30
P03211,Vacuum Cleaner,2012,July,127,2032.33,258105.91,Beko,2012-07-01
P12391,Soundbar,2012,July,477,967.07,461292.39,Panasonic,2012-07-01
P03823,Smart Speaker,2012,July,260,1830.56,475945.6,Bose,2012-07-01
P14533,Smartwatch,2012,July,45,1969.33,88619.85,Samsung,2012-07-02
P16063,Gaming Console,2012,July,181,795.02,143898.62,Sony,2012-07-02
P07801,Smart TV,2012,July,370,417.1,154327.0,LG,2012-07-02
P15145,Vacuum Cleaner,2012,July,411,672.07,276220.77,Samsung,2012-07-04
P06577,Monitor,2012,July,292,1437.78,419831.76,HP,2012-07-04
P00763,Monitor,2012,July,68,860.68,58526.24,Acer,2012-07-05
P00457,Laptop,2012,July,34,1684.83,57284.22,Acer,2012-07-06
P05353,Vacuum Cleaner,2012,July,260,1264.76,328837.6,Dyson,2012-07-06
P10249,Coffee Maker,2012,July,410,705.01,289054.1,Nestle,2012-07-06
P05965,Smart Speaker,2012,July,111,2036.51,226052.61,Google,2012-07-07
P15757,Headphones,2012,July,236,367.94,86833.84,Sony,2012-07-07
P01375,Smartphone,2012,July,141,2569.95,362362.95,Apple,2012-07-08
P12697,Vacuum Cleaner,2012,July,151,1308.15,197530.65,Philips,2012-07-09
P14839,Headphones,2012,July,279,747.77,208627.83,Samsung,2012-07-09
P04435,Digital Camera,2012,July,321,478.59,153627.39,Canon,2012-07-10
P04741,Laptop,2012,July,36,824.52,29682.72,Dell,2012-07-10
P04129,Soundbar,2012,July,208,2250.38,468079.04,Bose,2012-07-11
P01987,Smartwatch,2012,July,88,2478.66,218122.08,Apple,2012-07-11
P14227,Refrigerator,2012,July,120,1126.52,135182.4,Samsung,2012-07-12
P16369,Digital Camera,2012,July,283,813.92,230339.36,Sony,2012-07-13
P16675,Soundbar,2012,July,113,2165.0,244645.0,Sony,2012-07-14
P01069,Smart Speaker,2012,July,484,2620.05,1268104.2,Amazon,2012-07-14
P01681,Laptop,2012,July,197,2600.08,512215.76,Apple,2012-07-16
P12085,Headphones,2012,July,270,1067.85,288319.5,Panasonic,2012-07-16
P08413,Headphones,2012,July,476,2026.18,964461.68,LG,2012-07-16
P02905,Refrigerator,2012,July,403,372.97,150306.91,Beko,2012-07-17
P02293,Headphones,2012,July,50,953.59,47679.5,Apple,2012-07-18
P09025,Laptop,2012,July,368,1157.58,425989.44,Lenovo,2012-07-19
P09331,Tablet,2012,July,132,1777.14,234582.48,Lenovo,2012-07-21
P10555,Gaming Console,2012,July,341,143.1,48797.1,Nintendo,2012-07-21
P08107,Refrigerator,2012,July,344,2372.01,815971.44,LG,2012-07-23
P06271,Laptop,2012,July,213,477.94,101801.22,HP,2012-07-23
P07189,Smart Speaker,2012,July,428,1453.59,622136.52,JBL,2012-07-23
P09943,Gaming Console,2012,July,127,541.23,68736.21,Microsoft,2012-07-24
P05659,Smartphone,2012,July,15,2893.34,43400.1,Google,2012-07-24
P11167,Smart TV,2012,July,216,370.87,80107.92,Panasonic,2012-07-24
P03517,Headphones,2012,July,253,1474.89,373147.17,Bose,2012-07-24
P13003,Coffee Maker,2012,July,240,1173.77,281704.8,Philips,2012-07-24
P07495,Soundbar,2012,July,198,1886.97,373620.06,JBL,2012-07-24
P10861,Gaming Console,2012,July,386,1824.4,704218.4,Nvidia,2012-07-25
P05047,Monitor,2012,July,335,1394.81,467261.35,Dell,2012-07-26
P06883,Headphones,2012,July,61,1564.6,95440.6,JBL,2012-07-26
P00151,Gaming Console,2012,July,229,593.78,135975.62,AMD,2012-07-26
P15451,Smart TV,2012,July,474,1584.16,750891.84,Sony,2012-07-28
P13921,Smart TV,2012,July,387,2879.23,1114262.01,Samsung,2012-07-28
P11473,Digital Camera,2012,July,40,2808.59,112343.6,Panasonic,2012-07-28
P11779,Coffee Maker,2012,July,259,691.77,179168.43,Panasonic,2012-07-29
P13309,Headphones,2012,July,421,777.6,327369.6,Philips,2012-07-30
P13615,Smartphone,2012,July,225,1499.96,337491.0,Samsung,2012-07-30
P09637,Laptop,2012,July,49,2706.11,132599.39,Microsoft,2012-07-30
P02599,Tablet,2012,July,308,1837.4,565919.2,Apple,2012-07-31
P08719,Smartphone,2012,July,430,2457.57,1056755.1,LG,2012-07-31
P12086,Headphones,2012,August,166,2653.23,440436.18,Panasonic,2012-08-01
P12392,Soundbar,2012,August,445,1112.0,494840.0,Panasonic,2012-08-02
P14228,Refrigerator,2012,August,462,2923.49,1350652.38,Samsung,2012-08-03
P04130,Soundbar,2012,August,468,798.25,373581.0,Bose,2012-08-05
P07190,Smart Speaker,2012,August,334,2050.31,684803.54,JBL,2012-08-05
P02600,Tablet,2012,August,171,129.96,22223.16,Apple,2012-08-06
P03212,Vacuum Cleaner,2012,August,18,2243.63,40385.34,Beko,2012-08-06
P01070,Smart Speaker,2012,August,393,2375.92,933736.56,Amazon,2012-08-07
P02906,Refrigerator,2012,August,329,565.62,186088.98,Beko,2012-08-07
P04436,Digital Camera,2012,August,149,2929.41,436482.09,Canon,2012-08-08
P12698,Vacuum Cleaner,2012,August,492,1327.26,653011.92,Philips,2012-08-08
P04742,Laptop,2012,August,216,951.06,205428.96,Dell,2012-08-09
P13004,Coffee Maker,2012,August,258,914.77,236010.66,Philips,2012-08-10
P11474,Digital Camera,2012,August,74,2379.64,176093.36,Panasonic,2012-08-10
P01682,Laptop,2012,August,339,1763.8,597928.2,Apple,2012-08-10
P08108,Refrigerator,2012,August,388,1658.31,643424.28,LG,2012-08-11
P09332,Tablet,2012,August,42,2959.5,124299.0,Lenovo,2012-08-12
P03518,Headphones,2012,August,51,1166.13,59472.63,Bose,2012-08-12
P05354,Vacuum Cleaner,2012,August,343,1272.84,436584.12,Dyson,2012-08-12
P15758,Headphones,2012,August,27,1429.54,38597.58,Sony,2012-08-12
P10250,Coffee Maker,2012,August,16,2499.91,39998.56,Nestle,2012-08-13
P10862,Gaming Console,2012,August,338,1393.44,470982.72,Nvidia,2012-08-14
P16676,Soundbar,2012,August,43,324.49,13953.07,Sony,2012-08-14
P06884,Headphones,2012,August,113,1417.26,160150.38,JBL,2012-08-14
P13310,Headphones,2012,August,334,894.3,298696.2,Philips,2012-08-14
P14534,Smartwatch,2012,August,231,1858.2,429244.2,Samsung,2012-08-16
P16370,Digital Camera,2012,August,159,2417.81,384431.79,Sony,2012-08-16
P16064,Gaming Console,2012,August,60,1284.23,77053.8,Sony,2012-08-16
P05660,Smartphone,2012,August,172,330.99,56930.28,Google,2012-08-17
P10556,Gaming Console,2012,August,182,635.66,115690.12,Nintendo,2012-08-17
P07496,Soundbar,2012,August,479,1102.47,528083.13,JBL,2012-08-18
P02294,Headphones,2012,August,335,259.2,86832.0,Apple,2012-08-18
P00764,Monitor,2012,August,100,1300.03,130003.0,Acer,2012-08-19
P13922,Smart TV,2012,August,310,678.14,210223.4,Samsung,2012-08-20
P09638,Laptop,2012,August,370,2430.26,899196.2,Microsoft,2012-08-20
P09026,Laptop,2012,August,244,2489.58,607457.52,Lenovo,2012-08-20
P08414,Headphones,2012,August,387,740.8,286689.6,LG,2012-08-21
P08720,Smartphone,2012,August,37,2494.8,92307.6,LG,2012-08-21
P06272,Laptop,2012,August,303,1902.01,576309.03,HP,2012-08-22
P01988,Smartwatch,2012,August,341,2349.57,801203.37,Apple,2012-08-23
P13616,Smartphone,2012,August,79,1263.88,99846.52,Samsung,2012-08-23
P11780,Coffee Maker,2012,August,370,2328.22,861441.4,Panasonic,2012-08-25
P00458,Laptop,2012,August,486,2497.74,1213901.64,Acer,2012-08-25
P05048,Monitor,2012,August,468,2018.28,944555.04,Dell,2012-08-26
P15452,Smart TV,2012,August,300,2562.15,768645.0,Sony,2012-08-26
P06578,Monitor,2012,August,492,1067.38,525150.96,HP,2012-08-26
P05966,Smart Speaker,2012,August,8,918.67,7349.36,Google,2012-08-27
P11168,Smart TV,2012,August,152,1521.97,231339.44,Panasonic,2012-08-27
P03824,Smart Speaker,2012,August,308,650.07,200221.56,Bose,2012-08-27
P07802,Smart TV,2012,August,376,1175.33,441924.08,LG,2012-08-28
P14840,Headphones,2012,August,166,251.37,41727.42,Samsung,2012-08-29
P01376,Smartphone,2012,August,352,964.5,339504.0,Apple,2012-08-30
P00152,Gaming Console,2012,August,279,1313.53,366474.87,AMD,2012-08-30
P09944,Gaming Console,2012,August,74,468.88,34697.12,Microsoft,2012-08-30
P15146,Vacuum Cleaner,2012,August,332,2232.72,741263.04,Samsung,2012-08-31
P11781,Coffee Maker,2012,September,387,616.35,238527.45,Panasonic,2012-09-01
P05049,Monitor,2012,September,217,2154.0,467418.0,Dell,2012-09-01
P09639,Laptop,2012,September,433,2117.78,916998.74,Microsoft,2012-09-02
P13311,Headphones,2012,September,447,1503.26,671957.22,Philips,2012-09-02
P04437,Digital Camera,2012,September,432,1395.58,602890.56,Canon,2012-09-02
P08721,Smartphone,2012,September,362,596.07,215777.34,LG,2012-09-03
P02601,Tablet,2012,September,306,81.01,24789.06,Apple,2012-09-04
P15147,Vacuum Cleaner,2012,September,70,385.66,26996.2,Samsung,2012-09-04
P05355,Vacuum Cleaner,2012,September,445,728.5,324182.5,Dyson,2012-09-05
P02907,Refrigerator,2012,September,323,774.09,250031.07,Beko,2012-09-05
P16371,Digital Camera,2012,September,301,1950.21,587013.21,Sony,2012-09-06
P08415,Headphones,2012,September,102,2860.74,291795.48,LG,2012-09-06
